CODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-11|2012-06-17|Vendredi|14:00:00|17:00:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Jeudi|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Lundi|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Mardi|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Samedi|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Dimanche|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Mercredi|11:30:00|19:30:00
E2012|Bain libre - Pour tous|Bain libre - Pour tous|Activités aquatiques|DCLVC de La Cité-Limoilou|Parc Notre-Dame-de-la-Garde|Parc Notre-Dame-de-la-Garde pataugeoire|Arrondissement de La Cité-Limoilou|305, Rue Champlain, Québec (QC) G1K 4J1 |2012-06-18|2012-08-19|Vendredi|11:30:00|19:30:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle RC05-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-105|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-102-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Jeudi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Lundi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mardi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Mercredi|16:00:00|18:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|07:00:00|09:00:00
E2012|Service de garde (PVE)|Service de garde (PVE)|Service de garde|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2012-06-27|2012-08-10|Vendredi|16:00:00|18:00:00
H2012|Chant|Chant de groupe|Arts de la scène|Association des T.C.C. des deux rives|Centre communautaire Lucien-Borne|CC Lucien-Borne salle 304|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-13|2012-03-16|Vendredi|10:00:00|11:30:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Lundi|12:10:00|13:00:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Mardi|17:15:00|18:10:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Samedi|09:30:00|10:30:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Mercredi|12:10:00|13:00:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Mercredi|18:15:00|19:10:00
H2012|Zumba|Zumba|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A. salle Maternelle|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-04-21|Vendredi|12:10:00|13:00:00
H2012|Kung Fu|Kung Fu|Sports de combat|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle SS203 combat|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-09|2012-04-25|Jeudi|19:30:00|21:30:00
H2012|Kung Fu|Kung Fu|Sports de combat|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle SS203 combat|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-09|2012-04-25|Lundi|19:30:00|21:30:00
H2012|Kung Fu|Kung Fu|Sports de combat|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle SS203 combat|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-09|2012-04-25|Mardi|19:30:00|21:30:00
H2012|Kung Fu|Kung Fu|Sports de combat|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle SS203 combat|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-09|2012-04-25|Mercredi|19:30:00|21:30:00
H2012|Théâtre|Théâtre|Arts de la scène|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle 201|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-10|2012-05-22|Mardi|19:30:00|21:30:00
H2012|Théâtre|Théâtre atelier|Arts de la scène|Association des T.C.C. des deux rives|Centre communautaire Lucien-Borne|CC Lucien-Borne salle 304|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-12|2012-03-15|Jeudi|13:30:00|15:30:00
H2012|Scrabble|Scrabble|Loisirs récréatifs|A.R.E.Q. Secteur 3A Cap-Diamant|Centre communautaire Marchand|C. c. Marchand salle 104|Arrondissement de La Cité-Limoilou|2740, 2e Av, Québec (QC) G1L 4Y8 |2012-01-04|2012-05-09|Mercredi|09:30:00|11:30:00
H2012|Vini Yoga|Vini Yoga|Mieux-être|Association des T.C.C. des deux rives|Centre communautaire Lucien-Borne|CC Lucien-Borne salle 304|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-11|2012-03-14|Mercredi|09:30:00|11:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Jeudi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Jeudi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Lundi|07:00:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mardi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mardi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mercredi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mercredi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Vendredi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 152|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Vendredi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 252|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Jeudi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 252|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Jeudi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 252|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Lundi|07:00:00|18:00:00
